N	V_rect	V_monte	eps_rect	eps_monte	t_rect	t_monte
266	12.333024442996733	12.194448971626295	0.03226924365500487	1.1555197062988123	0.1045999526977539	0.08332133293151855
267	12.33223527471576	12.194189598412716	0.038666000800694024	1.157622106379207	0.10181021690368652	0.07816290855407715
268	12.332025947240965	12.194492254821942	0.0403627454019064	1.155168865929636	0.10229969024658203	0.07781219482421875
269	12.332710057416477	12.195681616565755	0.034817557183928115	1.1455282627566665	0.10879254341125488	0.08401942253112793
270	12.333225773358135	12.196692707229275	0.030637321213367194	1.137332670532866	0.11322236061096191	0.09374570846557617
271	12.331903063556151	12.19589129566581	0.04135880303355728	1.1438286679884615	0.10583043098449707	0.08079195022583008
272	12.334670333807466	12.199122627065254	0.018928155247839504	1.1176364822178735	0.10640525817871094	0.08538198471069336
273	12.333303385151419	12.198269065527857	0.03000822371255853	1.1245551914403265	0.11276054382324219	0.08722805976867676
274	12.332420789370618	12.197883466127406	0.0371622756476411	1.1276807424535615	0.11081480979919434	0.08336091041564941
275	12.332426936327138	12.198381657835949	0.03711245029480323	1.123642552566334	0.11565709114074707	0.08532142639160156
276	12.332198948160139	12.198633737481725	0.038960452769750444	1.1215992719197616	0.1125178337097168	0.08496475219726562
277	12.333466891317295	12.200394317607973	0.02868289265180827	1.1073285469366687	0.11812663078308105	0.08883118629455566
278	12.33349592284826	12.200876786518446	0.028447571925389575	1.1034178012502887	0.12265491485595703	0.09157609939575195
279	12.332818244136586	12.200681978095623	0.03394062866106441	1.1049968588489982	0.11634373664855957	0.08923912048339844
280	12.333932984151046	12.202252791410553	0.024904886443581166	1.0922643257010163	0.11988306045532227	0.09481596946716309
281	12.331689139942597	12.20050171170641	0.04309280253230509	1.1064580431630793	0.11887717247009277	0.09496688842773438
282	12.333030752916448	12.202290677993473	0.032218097372262895	1.0919572286269683	0.12047553062438965	0.09489917755126953
283	12.332556369976093	12.20228231465694	0.03606330065358713	1.092025019279496	0.12956666946411133	0.10040450096130371
284	12.33252458936101	12.202705996227696	0.03632090461655909	1.0885907858205888	0.197096586227417	0.12353777885437012
285	12.333276638605222	12.203907913858314	0.03022502305008363	1.0788484084625989	0.13077235221862793	0.10175776481628418
286	12.33267590027543	12.203763159190975	0.03509442454079418	1.080021745601202	0.12937116622924805	0.09959697723388672
287	12.333722270687636	12.205246017993474	0.026612865445348775	1.0680021448777122	0.13230228424072266	0.10035109519958496
288	12.331847554535642	12.203830330105708	0.04180874220642111	1.0794772786742381	0.2034904956817627	0.12852883338928223
289	12.333535276814102	12.205964320499332	0.028128580693374698	1.0621798040691715	0.1894071102142334	0.1312274932861328
290	12.334728820453682	12.207564317437093	0.018454080350090392	1.0492107173845238	0.13505792617797852	0.1060190200805664
291	12.332741809831541	12.206035370744877	0.034560181801709354	1.0616038924710376	0.13192248344421387	0.1035313606262207
292	12.33336656904177	12.207084757077439	0.029496074387960296	1.053097887245972	0.13927650451660156	0.1084146499633789
293	12.333298737588303	12.207450311154535	0.030045895440240458	1.0501348175038423	0.13734126091003418	0.10645055770874023
294	12.333031602395401	12.207610933856529	0.032211211755223464	1.0488328589209723	0.14454293251037598	0.10138058662414551
295	12.332285017297487	12.207296911636243	0.03826280262005749	1.0513782271649184	0.14255404472351074	0.10900664329528809
296	12.333707029441905	12.209121694861382	0.02673640632995564	1.036587091463977	0.14543986320495605	0.10179471969604492
297	12.33333693216587	12.209177690491076	0.029736301855605624	1.0361332079856258	0.14724302291870117	0.10315489768981934
298	12.33248445410493	12.208745568210874	0.036646228748692854	1.0396358592582888	0.14838123321533203	0.10357975959777832
299	12.332456455645891	12.20912887661779	0.03687317570949411	1.036528878339191	0.15304327011108398	0.11395573616027832
